id,Cats,Dogs,No data,None
5198283260,1,1,0,0
5198282275,0,0,1,0
5198280371,1,1,0,0
5198279810,0,0,1,0
5198279064,0,0,1,0
5198279017,0,0,1,0
5198278871,0,0,1,0
5198277367,0,0,1,0
5198276633,1,1,0,0
5198274382,1,1,0,0
5198274175,0,0,1,0
5198273361,0,0,1,0
5198269779,0,0,1,0
5198269607,1,1,0,0
5198267760,0,0,1,0
5198267554,1,1,0,0
5198267304,0,0,1,0
5198267279,0,0,1,0
5198266087,0,0,1,0
5198265211,0,0,1,0
5198262883,1,1,0,0
5198262753,1,1,0,0
5198262183,0,0,1,0
5198258719,1,1,0,0
5198258288,0,0,1,0
5198257948,1,1,0,0
5198257925,1,1,0,0
5198257446,0,0,1,0
5198257263,0,0,1,0
5198253978,1,1,0,0
5198253791,1,1,0,0
5198251614,1,1,0,0
5198249882,1,1,0,0
5198249495,0,0,1,0
5198247854,0,0,1,0
5198245859,0,0,1,0
5198244929,0,0,1,0
5198244631,0,0,1,0
5198243236,1,1,0,0
5198240335,0,0,1,0
5198240175,1,1,0,0
5198238482,1,1,0,0
5198237968,0,0,0,1
5198237825,0,0,1,0
5198237764,1,1,0,0
5198237650,0,0,1,0
5198237582,0,0,1,0
5198237246,1,1,0,0
5198236879,0,0,1,0
5198236340,0,0,1,0
5198234137,0,0,1,0
5198233824,0,0,0,1
5198233289,1,1,0,0
5198231966,1,1,0,0
5198229869,0,0,1,0
5198229249,0,0,1,0
5198229196,0,0,1,0
5198228984,0,0,1,0
5198228344,1,1,0,0
5198228177,1,1,0,0
5198227511,1,1,0,0
5198227195,1,1,0,0
5198224201,1,1,0,0
5198222557,0,0,1,0
5198220305,1,1,0,0
5198217661,0,0,1,0
5198217143,1,1,0,0
5198216958,0,0,1,0
5198216522,0,0,1,0
5198214909,1,1,0,0
5198213046,0,0,1,0
5198207312,1,1,0,0
5198203762,0,0,1,0
5198202732,0,0,1,0
5198199704,1,1,0,0
5198199160,1,1,0,0
5198197566,0,0,1,0
5198197503,1,1,0,0
5198196848,0,0,1,0
5198195693,0,0,1,0
5198194913,1,1,0,0
5198194642,0,0,1,0
5198194193,0,0,1,0
5198193922,0,0,1,0
5198193125,0,0,1,0
5198191928,0,0,1,0
5198191209,0,0,1,0
5198190679,1,1,0,0
5198190596,1,1,0,0
5198188247,1,1,0,0
5198188021,1,0,0,0
5198186181,1,1,0,0
5198185167,0,0,1,0
5198184043,1,1,0,0
5198183865,1,1,0,0
5198183489,0,0,1,0
5198183309,0,0,1,0
5198183083,0,0,1,0
5198182084,0,0,0,1
5198182029,1,1,0,0
5198181484,0,0,1,0
5198181090,1,1,0,0
5198180911,0,0,1,0
5198180405,1,1,0,0
5198180277,0,0,1,0
5198180238,1,1,0,0
5198180232,1,1,0,0
5198179505,0,0,0,1
5198179368,0,0,1,0
5198178711,1,1,0,0
5198176262,1,1,0,0
5198174707,0,0,1,0
5198171448,0,0,1,0
5198168454,0,0,1,0
5198168140,0,0,1,0
5198167422,1,1,0,0
5198165486,0,0,1,0
5198163542,0,0,1,0
5198160485,1,1,0,0
5198158947,0,0,1,0
5198158933,1,1,0,0
5198157847,1,1,0,0
5198154982,0,0,1,0
5198154816,1,1,0,0
5198153214,1,1,0,0
5198152717,0,0,1,0
5198150638,1,1,0,0
5198150514,0,0,1,0
5198149463,1,1,0,0
5198148922,1,0,0,0
5198148775,0,0,1,0
5198148720,1,1,0,0
5198147877,0,0,1,0
5198146640,0,0,0,1
5198145855,1,1,0,0
5198144935,0,0,1,0
5198144242,1,1,0,0
5198141620,1,1,0,0
5198140329,1,1,0,0
5198140274,0,0,1,0
5198140074,0,0,1,0
5198139975,1,1,0,0
5198137767,1,1,0,0
5198136570,1,0,0,0
5198136520,1,1,0,0
5198135555,1,1,0,0
5198134221,1,1,0,0
5198133145,1,1,0,0
5198132896,1,1,0,0
5198132782,0,0,1,0
5198132367,1,1,0,0
5198131587,1,1,0,0
5198131017,1,1,0,0
5198130975,0,0,1,0
5198130469,1,1,0,0
5198130462,1,1,0,0
5198130396,1,1,0,0
5198130320,1,1,0,0
5198129614,1,1,0,0
5198129116,0,0,1,0
5198128953,0,0,1,0
5198128632,0,0,1,0
5198128408,0,0,1,0
5198125805,1,1,0,0
5198122043,0,0,1,0
5198121838,1,1,0,0
5198121732,1,1,0,0
5198121417,0,0,1,0
5198121230,1,1,0,0
5198119008,0,0,1,0
5198118833,1,1,0,0
5198117854,1,0,0,0
5198117718,1,1,0,0
5198116868,0,0,1,0
5198115986,1,1,0,0
5198114781,1,1,0,0
5198113288,1,1,0,0
5198112531,0,0,1,0
5198110030,1,1,0,0
5198109771,0,0,1,0
5198109235,1,1,0,0
5198108682,1,1,0,0
5198107613,0,0,1,0
5198105071,1,1,0,0
5198102040,0,0,1,0
5198101350,0,0,1,0
5198100993,0,0,1,0
5198100467,0,0,1,0
5198100178,1,1,0,0
5198099741,1,1,0,0
5198099325,0,0,0,1
5198099111,0,0,1,0
5198098925,0,0,1,0
5198098615,0,0,1,0
5198098506,0,0,1,0
5198098483,0,0,1,0
5198098472,0,0,1,0
5198098398,0,0,1,0
5198097310,0,0,1,0
5198096720,0,0,1,0
5198095383,1,1,0,0
5198095371,1,1,0,0
5198094805,1,1,0,0
5198094111,1,1,0,0
5198092146,1,1,0,0
5198091979,0,0,1,0
5198091928,1,1,0,0
5198091084,1,1,0,0
5198088024,1,1,0,0
5198086854,1,1,0,0
5198085785,1,1,0,0
5198085469,0,0,1,0
5198082581,0,0,1,0
5198080897,0,0,1,0
5198078272,0,0,1,0
5198076102,1,1,0,0
5198074918,0,0,0,1
5198074747,1,1,0,0
5198074351,1,1,0,0
5198070783,0,0,1,0
5198067913,0,0,1,0
5198067139,1,1,0,0
5198066404,1,1,0,0
5198065216,1,1,0,0
5198064426,0,0,0,1
5198064169,0,0,1,0
5198063009,0,0,1,0
5198062869,0,0,1,0
5198062717,1,1,0,0
5198061663,0,0,1,0
5198061154,0,0,1,0
5198060421,0,0,1,0
5198059152,1,1,0,0
5198058447,1,1,0,0
5198056840,1,1,0,0
5198056402,0,0,1,0
5198055451,0,0,1,0
5198050523,1,1,0,0
5198048153,0,0,1,0
5198048107,0,0,1,0
5198045269,0,0,1,0
5198044954,0,0,1,0
5198044313,1,1,0,0
5198044156,0,0,1,0
5198043464,0,0,1,0
5198043377,1,1,0,0
5198042288,1,1,0,0
5198041105,0,0,0,1
5198040391,1,1,0,0
5198033210,0,0,1,0
5198033085,0,0,1,0
5198031211,0,0,1,0
5198031160,0,0,1,0
5198027374,1,1,0,0
5198025572,0,0,1,0
5198022208,0,0,0,1
5198018887,0,0,1,0
5198017507,0,0,1,0
5198015640,0,0,1,0
5198015360,0,0,1,0
5198014950,1,1,0,0
5198011964,1,1,0,0
5198010977,1,1,0,0
5198008820,1,1,0,0
5198006997,1,1,0,0
5198006677,0,0,1,0
5198005053,1,1,0,0
5198003522,1,1,0,0
5198001244,1,1,0,0
5197999949,0,0,1,0
5197999572,1,1,0,0
5197997950,0,0,0,1
5197996386,1,1,0,0
5197996079,1,1,0,0
5197995024,0,0,1,0
5197994239,0,0,1,0
5197993998,1,1,0,0
5197992408,0,0,1,0
5197992271,0,0,1,0
5197992065,0,0,1,0
5197991417,1,1,0,0
5197991067,1,1,0,0
5197990118,1,1,0,0
5197989703,1,1,0,0
5197989095,0,0,1,0
5197989075,0,0,1,0
5197987963,0,0,1,0
5197986398,0,0,1,0
5197986188,0,0,1,0
5197985782,0,0,1,0
5197985585,0,0,1,0
5197982843,0,0,1,0
5197982782,0,0,1,0
5197982165,1,1,0,0
5197979820,1,1,0,0
5197979734,0,0,1,0
5197979474,1,1,0,0
5197977789,1,1,0,0
5197976724,1,1,0,0
5197975487,0,0,1,0
5197975324,0,0,1,0
5197973394,0,0,1,0
5197971550,1,1,0,0
5197971192,0,0,1,0
5197970673,1,1,0,0
5197969926,1,1,0,0
5197967948,0,0,1,0
5197967935,1,1,0,0
5197967765,0,0,1,0
5197966064,1,1,0,0
5197965964,1,1,0,0
5197964865,1,1,0,0
5197964060,1,1,0,0
5197963261,1,1,0,0
5197963056,0,0,1,0
5197962522,1,1,0,0
5197962263,0,0,1,0
5197962154,0,0,1,0
5197961588,1,1,0,0
5197961482,1,1,0,0
5197961392,1,1,0,0
5197961228,0,0,1,0
5197959949,1,1,0,0
5197959733,0,0,1,0
5197959631,0,0,1,0
5197958716,1,1,0,0
5197957095,1,1,0,0
5197952338,0,0,1,0
5197950886,0,0,1,0
5197950500,1,1,0,0
5197949325,1,1,0,0
5197948511,0,0,1,0
5197947589,1,1,0,0
5197947229,0,0,1,0
5197945442,0,0,0,1
5197944656,0,0,1,0
5197944613,0,0,1,0
5197942872,0,0,1,0
5197942779,0,0,1,0
5197942754,0,0,1,0
5197941245,0,0,1,0
5197940634,0,0,1,0
5197939530,0,0,1,0
5197939304,1,1,0,0
5197938770,1,1,0,0
5197938357,0,0,1,0
5197938123,1,1,0,0
5197938032,0,0,1,0
5197937026,0,0,1,0
5197936160,0,0,1,0
5197935238,0,0,1,0
5197934935,1,1,0,0
5197934626,1,1,0,0
5197933404,1,1,0,0
5197932281,0,0,1,0
5197931462,0,0,1,0
5197931423,0,0,1,0
5197931372,0,0,1,0
5197930863,1,1,0,0
5197930827,0,0,1,0
5197930317,0,0,1,0
5197930258,0,0,1,0
5197929380,0,0,1,0
5197929328,0,0,1,0
5197929292,1,1,0,0
5197929126,1,1,0,0
5197927835,0,0,1,0
5197927660,0,0,1,0
5197927422,0,0,1,0
5197926713,0,0,1,0
5197926217,0,0,1,0
5197926102,1,1,0,0
5197925882,0,0,1,0
5197925635,0,0,1,0
5197925508,1,1,0,0
5197924968,0,0,1,0
5197924899,1,1,0,0
5197924722,0,0,1,0
5197924702,0,0,1,0
5197924603,0,0,1,0
5197924370,1,1,0,0
5197924173,0,0,1,0
5197923891,1,1,0,0
5197923636,0,0,1,0
5197922736,1,1,0,0
5197922605,0,0,1,0
5197922414,1,1,0,0
5197919833,0,0,1,0
5197919723,1,1,0,0
5197919041,1,1,0,0
5197918195,0,0,1,0
5197917643,1,1,0,0
5197917575,0,0,1,0
5197916897,0,0,1,0
5197916719,1,1,0,0
5197915376,1,1,0,0
5197914983,0,0,0,1
5197913833,0,0,1,0
5197913652,0,0,1,0
5197912990,0,0,1,0
5197912959,1,1,0,0
5197912906,1,1,0,0
5197911481,1,1,0,0
5197911446,0,0,1,0
5197909926,0,0,1,0
5197909581,0,0,1,0
5197909423,0,0,1,0
5197909349,0,0,1,0
5197908903,1,1,0,0
5197908732,1,1,0,0
5197908151,0,0,1,0
5197908141,1,1,0,0
5197907685,0,0,1,0
5197907630,1,1,0,0
5197906572,0,0,1,0
5197906007,0,0,1,0
5197905468,0,0,1,0
5197905044,1,1,0,0
5197904140,0,0,1,0
5197904127,1,1,0,0
5197904031,0,0,1,0
5197904015,1,1,0,0
5197903562,1,1,0,0
5197903520,1,1,0,0
5197903297,0,0,1,0
5197903037,1,0,0,0
5197902706,0,0,1,0
5197901733,0,0,1,0
5197901239,1,1,0,0
5197901026,1,1,0,0
5197900581,0,0,1,0
5197900570,1,1,0,0
5197899847,1,1,0,0
5197899584,1,1,0,0
5197898926,0,0,1,0
5197898614,0,0,1,0
5197898351,0,0,1,0
5197898237,1,1,0,0
5197897711,0,0,1,0
5197896948,0,0,1,0
5197896636,1,1,0,0
5197896360,0,0,1,0
5197896085,0,0,1,0
5197896048,0,0,1,0
5197895365,1,1,0,0
5197895036,0,0,1,0
5197894581,1,0,0,0
5197894076,1,1,0,0
5197894017,0,0,1,0
5197893560,0,0,1,0
5197893507,1,1,0,0
5197892485,0,0,1,0
5197892056,0,0,1,0
5197891996,1,1,0,0
5197891982,1,1,0,0
5197891620,1,1,0,0
5197891088,0,0,1,0
5197890417,0,0,1,0
5197889910,0,0,1,0
5197889668,0,0,1,0
5197889166,0,0,1,0
5197889090,0,0,1,0
5197888011,1,1,0,0
5197887688,1,1,0,0
5197886895,0,0,1,0
5197886238,0,0,1,0
5197885989,0,0,1,0
5197885439,0,0,1,0
5197885247,0,0,1,0
5197885201,1,1,0,0
5197885177,1,1,0,0
5197885073,0,0,1,0
5197885045,1,1,0,0
5197884796,0,0,1,0
5197884659,0,0,1,0
5197884531,0,0,1,0
5197884336,0,0,1,0
5197883912,0,0,1,0
5197882777,0,0,1,0
5197882730,0,0,1,0
5197881381,0,0,1,0
5197881304,0,0,1,0
5197881242,0,0,1,0
5197881084,0,0,1,0
5197880476,1,1,0,0
5197879695,0,0,1,0
5197879481,0,0,1,0
5197878211,0,0,1,0
5197878070,1,1,0,0
5197877658,1,1,0,0
5197877627,0,0,1,0
5197877315,0,0,1,0
5197876655,1,1,0,0
5197875688,1,1,0,0
5197874986,0,0,1,0
5197873295,1,1,0,0
5197870559,0,0,1,0
5197869048,0,0,1,0
5197868652,0,0,1,0
5197868597,0,0,1,0
5197868258,1,1,0,0
5197865350,1,1,0,0
5197863018,1,1,0,0
5197859994,0,0,1,0
5197858153,1,1,0,0
5197856207,0,0,1,0
5197855173,1,1,0,0
5197854683,0,0,1,0
5197853458,1,1,0,0
5197853020,1,1,0,0
5197852507,0,0,1,0
5197852311,0,0,1,0
5197852283,1,1,0,0
5197851102,1,1,0,0
5197850903,1,1,0,0
5197846715,1,1,0,0
5197846549,0,0,1,0
5197844796,0,0,1,0
5197841849,0,0,1,0
5197841181,1,1,0,0
5197840677,1,1,0,0
5197838454,1,1,0,0
5197834893,0,0,1,0
5197834006,1,1,0,0
5197832787,0,0,1,0
5197832590,1,1,0,0
5197832574,1,1,0,0
5197832519,1,1,0,0
5197831700,0,0,1,0
5197831446,0,0,1,0
5197830967,0,0,1,0
5197830775,1,1,0,0
5197830213,1,1,0,0
5197829442,1,1,0,0
5197828358,0,0,1,0
5197828289,1,1,0,0
5197828083,0,0,1,0
5197826020,1,1,0,0
5197823259,1,1,0,0
5197821436,1,1,0,0
5197820568,0,0,1,0
5197820551,1,1,0,0
5197820061,0,0,1,0
5197817162,1,1,0,0
5197815964,0,0,1,0
5197815631,1,1,0,0
5197808400,1,1,0,0
5197806542,1,1,0,0
5197805124,0,0,1,0
5197802340,1,1,0,0
5197802194,0,0,1,0
5197800003,0,0,1,0
5197798006,1,1,0,0
5197797304,1,1,0,0
5197795245,1,1,0,0
5197795070,0,0,1,0
5197794295,0,0,1,0
5197794053,1,1,0,0
5197793823,1,1,0,0
5197785857,1,1,0,0
5197785451,1,1,0,0
5197785117,0,0,1,0
5197779985,1,1,0,0
5197779697,1,1,0,0
5197778165,0,0,1,0
5197777171,1,1,0,0
5197773904,0,0,1,0
5197772386,0,0,1,0
5197772284,0,0,1,0
5197770969,0,0,1,0
5197766958,0,0,1,0
5197766943,0,0,1,0
5197766719,0,0,1,0
5197766583,0,0,1,0
5197765287,0,0,1,0
5197764713,0,0,1,0
5197762268,0,0,1,0
5197760765,0,0,1,0
5197760695,1,1,0,0
5197760468,1,1,0,0
5197758081,0,0,1,0
5197754355,1,1,0,0
5197750073,0,0,0,1
5197749544,0,0,1,0
5197744504,1,1,0,0
5197744493,0,0,1,0
5197743351,0,0,1,0
5197742735,1,1,0,0
5197742638,1,1,0,0
5197741805,0,0,1,0
5197740213,0,0,1,0
5197739946,1,1,0,0
5197738307,1,1,0,0
5197737265,1,1,0,0
5197736738,1,1,0,0
5197734176,0,0,1,0
5197732883,1,1,0,0
5197731569,0,0,1,0
5197731385,0,0,1,0
5197731250,0,0,1,0
5197730074,0,0,1,0
5197727963,1,1,0,0
5197727189,0,0,1,0
5197723843,0,0,1,0
5197722614,0,0,1,0
5197721215,1,1,0,0
5197720792,0,0,1,0
5197719795,0,0,1,0
5197719265,1,1,0,0
5197718737,1,1,0,0
5197717880,0,0,1,0
5197717472,1,1,0,0
5197716073,1,1,0,0
5197716035,0,0,1,0
5197715943,0,0,1,0
5197711261,1,1,0,0
5197711160,0,0,1,0
5197710724,0,0,1,0
5197710004,1,1,0,0
5197708547,0,0,0,1
5197708384,0,0,1,0
5197708158,0,0,1,0
5197707404,0,0,1,0
5197705744,0,0,1,0
5197703567,1,1,0,0
5197702665,0,0,1,0
5197702514,0,0,1,0
5197702491,1,1,0,0
5197701831,1,1,0,0
5197701788,1,0,0,0
5197701282,1,0,0,0
5197696961,1,1,0,0
5197695959,0,0,1,0
5197695544,1,1,0,0
5197695045,1,1,0,0
5197694372,1,1,0,0
5197690672,0,0,1,0
5197690285,1,1,0,0
5197689651,1,1,0,0
5197687714,1,1,0,0
5197687696,1,1,0,0
5197687215,1,1,0,0
5197686477,1,1,0,0
5197686051,1,1,0,0
5197685148,1,1,0,0
5197683903,1,1,0,0
5197682906,0,0,1,0
5197679439,1,1,0,0
5197679140,0,0,1,0
5197678225,1,1,0,0
5197677916,0,0,1,0
5197676752,0,0,1,0
5197676040,1,1,0,0
5198623807,0,0,1,0
5198623789,0,0,1,0
5198623690,0,0,1,0
5198623476,0,0,1,0
5198623222,0,0,1,0
5198622457,1,1,0,0
5198621315,0,0,1,0
5198620716,1,1,0,0
5198620418,0,0,1,0
5198619620,1,1,0,0
5198619329,0,0,1,0
5198618892,0,0,1,0
5198618632,0,0,0,1
5198618559,0,0,0,1
5198617576,0,0,1,0
5198617224,0,0,1,0
5198617019,0,0,1,0
5198616159,0,0,1,0
5198615587,1,1,0,0
5198615354,0,0,1,0
5198615120,1,1,0,0
5198614955,0,0,1,0
5198614625,1,1,0,0
5198614525,1,1,0,0
5198614474,0,0,1,0
5198614437,0,0,1,0
5198614403,1,1,0,0
5198614214,1,1,0,0
5198613767,0,0,1,0
5198613744,1,1,0,0
5198613686,0,0,1,0
5198613042,1,1,0,0
5198612519,0,0,1,0
5198612460,0,0,1,0
5198612326,0,0,1,0
5198612198,0,0,1,0
5198611520,0,0,1,0
5198611062,1,1,0,0
5198610910,0,0,1,0
5198610688,0,0,1,0
5198610130,0,0,1,0
5198610029,0,0,1,0
5198609937,1,1,0,0
5198609591,1,1,0,0
5198609054,1,1,0,0
5198608246,0,0,1,0
5198607628,1,1,0,0
5198607297,0,0,1,0
5198607281,0,0,1,0
5198607256,1,1,0,0
5198606965,1,1,0,0
5198606692,0,0,1,0
5198606570,0,0,1,0
5198606422,0,0,1,0
5198605796,1,1,0,0
5198605370,0,0,1,0
5198604561,0,0,1,0
5198604118,1,1,0,0
5198603849,1,1,0,0
5198603510,0,0,1,0
5198603394,1,1,0,0
5198602284,1,1,0,0
5198601268,1,1,0,0
5198600878,0,0,1,0
5198600586,0,0,1,0
5198600552,0,0,1,0
5198600344,1,1,0,0
5198599924,0,0,1,0
5198599256,0,0,1,0
5198599142,1,1,0,0
5198598693,0,0,1,0
5198598443,1,1,0,0
5198598318,1,1,0,0
5198598114,1,0,0,0
5198598080,1,1,0,0
5198597986,0,0,1,0
5198597936,0,0,1,0
5198597809,0,0,1,0
5198595837,0,0,1,0
5198594574,0,0,1,0
5198594376,0,0,1,0
5198593453,0,0,1,0
5198593302,0,0,1,0
5198592350,0,0,1,0
5198591568,0,0,1,0
5198590414,0,0,1,0
5198590258,0,0,1,0
5198587705,0,0,1,0
5198587456,0,0,1,0
5198585908,0,0,0,1
5198584294,0,0,1,0
5198582034,1,1,0,0
5198581604,1,1,0,0
5198580750,1,1,0,0
5198580053,0,0,1,0
5198578694,0,0,1,0
5198578094,1,1,0,0
5198578055,1,1,0,0
5198577233,1,1,0,0
5198576887,0,0,1,0
5198576692,0,0,1,0
5198575826,0,0,1,0
5198575362,0,0,1,0
5198575211,0,0,1,0
5198575050,0,0,1,0
5198574638,1,1,0,0
5198574399,0,0,1,0
5198574362,0,0,1,0
5198574293,0,0,1,0
5198574238,0,0,1,0
5198574163,0,0,1,0
5198573906,0,0,1,0
5198573410,1,1,0,0
5198573318,0,0,1,0
5198573270,0,0,1,0
5198573232,0,0,1,0
5198572862,0,0,1,0
5198572811,0,0,1,0
5198572723,0,0,1,0
5198572687,1,1,0,0
5198572277,1,1,0,0
5198572088,0,0,1,0
5198572069,1,1,0,0
5198571973,0,0,1,0
5198571931,0,0,1,0
5198571706,0,0,1,0
5198571094,0,0,1,0
5198570421,1,1,0,0
5198569904,1,1,0,0
5198569443,1,1,0,0
5198569399,1,1,0,0
5198569344,0,0,1,0
5198569243,0,0,1,0
5198568996,0,0,1,0
5198568688,0,0,1,0
5198568649,0,0,1,0
5198568566,0,0,1,0
5198568390,1,1,0,0
5198568375,0,0,1,0
5198568236,0,0,1,0
5198568033,1,1,0,0
5198567841,1,1,0,0
5198567689,0,0,1,0
5198567458,0,0,1,0
5198567054,0,0,1,0
5198565605,0,0,0,1
5198564915,0,0,1,0
5198564818,1,1,0,0
5198564554,0,0,1,0
5198564394,1,1,0,0
5198564279,1,1,0,0
5198563983,1,1,0,0
5198563812,1,1,0,0
5198563776,0,0,1,0
5198563339,0,0,1,0
5198563213,1,1,0,0
5198563149,0,0,1,0
5198563105,0,0,1,0
5198562830,1,1,0,0
5198562747,1,1,0,0
5198562696,1,1,0,0
5198562062,1,1,0,0
5198561898,0,0,1,0
5198561845,0,0,1,0
5198561423,1,1,0,0
5198559191,0,0,1,0
5198558334,0,0,0,1
5198557938,0,0,1,0
5198557812,0,0,1,0
5198557660,1,1,0,0
5198557394,1,1,0,0
5198557168,1,1,0,0
5198556608,1,1,0,0
5198556585,0,0,1,0
5198556533,0,0,1,0
5198556356,0,0,1,0
5198556331,1,0,0,0
5198555458,0,0,1,0
5198555391,0,0,1,0
5198555248,1,1,0,0
5198554079,0,0,0,1
5198554009,1,1,0,0
5198553094,0,0,1,0
5198552683,1,1,0,0
5198552589,1,1,0,0
5198552438,0,0,1,0
5198552413,0,0,1,0
5198552337,1,1,0,0
5198552026,0,0,1,0
5198551998,0,0,1,0
5198551870,1,1,0,0
5198551788,1,1,0,0
5198551176,0,0,1,0
5198548330,0,0,1,0
5198548311,0,0,1,0
5198548260,1,1,0,0
5198546880,0,0,1,0
5198546516,0,0,1,0
5198546421,0,0,1,0
5198545413,1,1,0,0
5198544436,0,0,1,0
5198544271,0,0,1,0
5198543464,0,0,1,0
5198542597,1,1,0,0
5198542426,0,0,1,0
5198542311,0,0,1,0
5198541871,0,0,0,1
5198540758,0,0,1,0
5198539931,0,0,1,0
5198536714,0,0,1,0
5198536339,1,1,0,0
5198535832,0,0,1,0
5198535736,1,1,0,0
5198534086,0,0,1,0
5198533759,0,0,1,0
5198532966,1,1,0,0
5198532275,0,0,1,0
5198531376,1,1,0,0
5198530527,1,1,0,0
5198529506,1,1,0,0
5198529170,1,1,0,0
5198528970,0,0,1,0
5198528863,0,0,1,0
5198528035,1,1,0,0
5198528020,1,1,0,0
5198527636,1,1,0,0
5198527380,0,0,1,0
5198527247,0,0,1,0
5198527037,0,0,0,1
5198526917,0,0,1,0
5198526654,1,1,0,0
5198526521,1,1,0,0
5198526353,0,0,1,0
5198525713,1,1,0,0
5198525683,1,1,0,0
5198525492,1,1,0,0
5198525304,1,1,0,0
5198524612,0,0,1,0
5198524556,0,0,1,0
5198524298,1,1,0,0
5198524173,1,1,0,0
5198524161,1,1,0,0
5198523606,1,1,0,0
5198523595,0,0,1,0
5198523116,0,0,1,0
5198522956,1,1,0,0
5198522591,0,0,1,0
5198522482,1,1,0,0
5198522281,0,0,1,0
5198522191,1,1,0,0
5198521436,0,0,1,0
5198521328,0,0,1,0
5198521098,1,1,0,0
5198520915,0,0,0,1
5198520504,1,1,0,0
5198520378,0,0,1,0
5198520375,0,0,1,0
5198519974,0,0,0,1
5198519790,0,0,1,0
5198519176,1,1,0,0
5198519069,0,0,1,0
5198518867,0,0,1,0
5198518569,0,0,0,1
5198517869,0,0,1,0
5198517775,0,0,1,0
5198517718,0,0,1,0
5198517695,1,1,0,0
5198517174,1,1,0,0
5198517036,0,0,1,0
5198516787,0,0,1,0
5198516374,1,1,0,0
5198516132,0,0,1,0
5198515488,0,0,1,0
5198515081,0,0,1,0
5198514681,0,0,1,0
5198514368,0,0,1,0
5198514271,0,0,1,0
5198513410,1,1,0,0
5198513394,0,0,1,0
5198513226,1,1,0,0
5198513014,0,0,1,0
5198512952,1,1,0,0
5198512702,0,0,1,0
5198512453,1,1,0,0
5198511984,1,1,0,0
5198511954,0,0,1,0
5198511293,0,0,1,0
5198510848,1,1,0,0
5198509462,0,0,1,0
5198509309,0,0,1,0
5198509265,0,0,1,0
5198509193,0,0,1,0
5198508804,0,0,1,0
5198508599,0,0,1,0
5198508205,1,1,0,0
5198508106,0,0,1,0
5198507770,0,0,1,0
5198507126,1,1,0,0
5198506961,1,1,0,0
5198506207,0,0,1,0
5198506150,1,1,0,0
5198504391,0,0,1,0
5198501941,0,0,1,0
5198500122,0,0,0,1
5198498130,0,0,1,0
5198496189,0,0,1,0
5198495183,1,1,0,0
5198494376,1,1,0,0
5198494062,1,1,0,0
5198493661,0,0,1,0
5198492603,1,1,0,0
5198492422,1,1,0,0
5198492326,1,1,0,0
5198490778,1,1,0,0
5198489354,0,0,1,0
5198489100,0,0,1,0
5198488922,1,1,0,0
5198488495,0,0,1,0
5198488270,0,0,1,0
5198487951,1,1,0,0
5198487460,0,0,1,0
5198487011,0,0,1,0
5198486935,0,0,1,0
5198486886,0,0,1,0
5198486666,0,0,1,0
5198486233,0,0,1,0
5198486210,1,1,0,0
5198486181,1,1,0,0
5198486170,0,0,1,0
5198486144,1,1,0,0
5198485812,0,0,1,0
5198485547,0,0,1,0
5198485295,1,0,0,0
5198485079,0,0,1,0
5198485010,1,1,0,0
5198484893,0,0,1,0
5198484798,1,1,0,0
5198484667,1,1,0,0
5198484647,0,0,1,0
5198484594,0,0,1,0
5198484453,0,0,1,0
5198484084,0,0,1,0
5198484012,0,0,1,0
5198483919,1,1,0,0
5198483828,1,1,0,0
5198483742,1,1,0,0
5198483710,0,0,1,0
5198483556,0,0,1,0
5198483448,1,1,0,0
5198483166,1,1,0,0
5198482966,1,1,0,0
5198482177,0,0,1,0
5198482111,0,0,1,0
5198482098,0,0,1,0
5198481984,0,0,1,0
5198481887,1,1,0,0
5198481147,1,1,0,0
5198480994,1,1,0,0
5198480937,0,0,1,0
5198480287,1,1,0,0
5198480270,1,1,0,0
5198479971,0,0,1,0
5198479857,0,0,1,0
5198479647,0,0,1,0
5198479605,0,0,1,0
5198479164,0,0,1,0
5198479130,1,1,0,0
5198478582,1,1,0,0
5198477913,1,1,0,0
5198477807,1,1,0,0
5198477767,1,1,0,0
5198477596,0,0,1,0
5198477481,1,1,0,0
5198477323,1,1,0,0
5198477238,0,0,1,0
5198477189,0,0,1,0
5198477103,0,0,1,0
5198477022,0,0,1,0
5198476466,1,1,0,0
5198475503,1,1,0,0
5198475473,1,1,0,0
5198474269,0,0,0,1
5198474242,0,0,1,0
5198474004,0,0,1,0
5198473879,0,0,1,0
5198473494,0,0,1,0
5198473460,1,1,0,0
5198473376,0,0,1,0
5198473287,1,1,0,0
5198473208,0,0,1,0
5198473205,1,1,0,0
5198473164,0,0,1,0
5198472472,1,1,0,0
5198472335,0,0,1,0
5198472291,0,0,1,0
5198472013,1,1,0,0
5198471900,0,0,0,1
5198471621,1,1,0,0
5198471506,1,1,0,0
5198471483,0,0,1,0
5198471112,0,0,1,0
5198470676,0,0,1,0
5198470599,1,1,0,0
5198470577,0,0,1,0
5198470349,0,0,1,0
5198469967,1,1,0,0
5198469805,0,0,1,0
5198469765,0,0,1,0
5198469747,1,1,0,0
5198469605,0,0,1,0
5198469593,0,0,1,0
5198469503,0,0,1,0
5198469302,0,0,1,0
5198468974,0,0,1,0
5198468753,0,0,1,0
5198468362,0,0,1,0
5198468071,0,0,1,0
5198467574,1,1,0,0
5198467498,0,0,1,0
5198467312,1,1,0,0
5198467194,1,1,0,0
5198466689,1,1,0,0
